id,price
69940,21087.764
44315,15357.815
41540,12015.835
18443,15976.656
52142,19669.184
65709,5494.0747
62910,10708.5
99776,10363.265
40708,22856.115
96765,28846.201
52928,9369.977
40021,14506.05
98392,17649.473
86830,14957.349
94536,15723.276
93193,10133.525
87617,20030.805
14801,22445.35
15013,18114.12
52883,26062.094
31734,5122.601
65314,21604.164
71105,7948.5786
59591,12521.576
89037,15977.166
56374,19560.781
13524,13347.692
84388,11315.939
79884,16143.168
72954,28565.027
75216,7953.668
33383,14277.339
29832,9959.438
33110,13246.286
70848,10830.522
40932,10699.745
87246,8498.747
61012,20940.895
37025,8039.263
12342,21304.807
85804,41565.35
48587,7460.4814
99950,15716.325
42232,8505.593
12686,11364.877
63871,12124.761
81844,16367.34
88383,15382.941
89574,10107.685
97473,11383.329
11330,13666.107
74308,24340.045
83311,12573.893
36292,8293.436
31986,7606.9697
69741,13671.403
22310,19108.55
21914,15639.644
14486,11599.488
75307,24102.783
10168,8297.789
37138,9102.474
57002,25043.947
85835,2034.1505
10668,6222.9727
90081,23404.62
65847,9844.48
22979,16250.665
69310,9602.282
41517,18110.791
69132,52680.19
47563,10329.489
86660,28121.73
64128,25777.717
67422,27977.496
98124,14115.3955
18716,8639.642
76451,30220.945
88649,15562.715
18356,17441.334
73489,9992.676
29677,10583.67
44876,7045.7363
39387,9627.841
38073,16534.121
16652,9720.49
14345,18810.703
70100,10577.926
56901,7653.863
20308,11671.417
12175,13777.954
78409,16317.562
57549,13190.7295
83980,22057.35
96598,8850.295
93646,22446.164
46784,7669.2046
88737,20153.25
86329,15482.568
97535,24393.02
74164,11969.137
65037,11590.302
52209,9424.778
90068,10555.25
42009,22718.742
70225,27967.25
67116,15764.182
71383,22208.164
13156,14531.158
57482,29194.893
18641,13529.085
30157,15350.552
97855,10146.421
55725,10750.136
51606,10419.521
17807,11627.889
59471,12964.979
39498,20880.266
74952,9625.682
18020,18674.14
13002,32544.475
82584,10757.86
33723,7732.2314
60037,18359.627
59808,20638.268
71923,18452.715
13700,16685.271
81982,13109.118
26604,15590.654
44791,10095.676
59947,13810.972
98567,13009.804
13654,46908.133
79635,14831.28
24896,14291.474
75023,13721.568
73525,13749.97
41802,10468.249
49119,18892.115
90004,8977.757
58374,33570.56
32982,12019.345
85362,30590.166
36714,10016.757
47488,15673.983
13391,9559.939
62562,10064.883
71354,8528.667
33838,7805.6953
37113,35623.676
60685,24493.53
90305,29989.303
57840,9768.136
12533,11468.077
87220,10717.737
85707,18066.94
67188,6593.939
67526,30035.068
82173,11292.028
10028,27790.496
29227,24492.762
71559,48305.973
75351,10846.307
35024,7716.037
39671,17938.36
29011,23120.955
80147,28184.602
77822,34417.723
54226,15662.699
89363,9261.117
71874,14045.851
49545,6859.391
36573,10397.006
37027,19711.25
91881,32482.71
43573,9061.428
48741,22417.38
71831,10562.22
81312,21727.486
27547,22645.127
88427,44260.992
64335,17416.133
79054,20412.318
50871,19752.238
15182,7829.1494
47192,39052.74
25758,12283.244
48511,14975.6875
57461,14601.488
73725,19028.84
50606,25836.434
25775,18833.176
26012,46039.387
22477,8264.711
70020,18869.158
33259,12291.993
79174,12549.84
81929,26334.574
62233,18725.53
44238,10312.022
45847,34745.867
95500,12595.393
96022,9466.75
57832,5557.123
65914,20441.146
11411,39002.875
50662,11796.585
29286,9967.206
60058,17180.033
98901,14377.978
25919,16399.865
53646,16512.412
89713,13353.258
80385,9350.116
90811,10062.172
29937,12232.486
67575,10165.692
20241,36161.62
93242,60803.633
77743,15065.62
95982,7191.162
13869,10694.154
34720,14422.729
81331,20127.646
72543,16857.773
46183,11123.386
20715,10088.408
16461,6745.89
77698,9753.818
18448,11716.184
58364,14358.02
20578,14327.204
94094,24767.467
99948,7282.402
89282,16604.213
86237,21527.777
85402,13607.829
19564,26292.781
49203,9623.721
48850,21867.31
98654,11398.661
27873,11435.895
20134,13380.323
23656,39034.074
91926,19854.21
54462,6290.37
41117,10386.978
50736,5885.432
81768,10240.52
89839,11239.659
63930,11880.928
33616,17211.703
57073,15763.156
17133,24828.07
34064,12648.41
89184,31219.11
24862,13705.857
46350,9507.012
46627,29220.25
66117,22421.342
55256,11673.68
64494,10447.215
92553,29707.654
54552,12849.891
22491,7436.0576
77198,16701.154
51564,42105.2
53053,17306.88
46709,8268.314
79606,7276.872
14870,8591.818
24715,11021.118
73402,15068.445
13691,21862.344
75970,10310.292
74793,13685.85
16372,36865.35
34479,27634.93
87225,15673.508
19843,13717.148
90996,9485.273
48805,17000.379
43365,14150.308
62917,13623.57
37081,23776.193
60913,25051.762
25748,10072.017
59143,21217.285
70647,27313.865
91234,18666.33
17287,13845.628
66682,18083.084
86204,20173.674
90052,8591.143
79376,24286.309
55167,10549.146
99018,5510.252
84513,15363.859
99514,9726.918
94202,9227.632
24990,13394.77
72968,11413.487
68910,23289.547
68051,10231.734
55410,6259.047
72869,12800.957
41420,13248.995
31232,13187.432
74172,10172.412
52728,12277.892
49583,17696.244
28445,8370.666
46437,11893.395
15708,8982.347
94086,27502.207
68573,21953.576
49124,10361.365
13202,19857.043
68694,27364.55
80695,11117.567
55560,11317.714
84885,11758.718
63064,23055.52
53294,21376.615
18134,17573.678
54401,5553.3457
92045,23372.6
62754,12395.677
90605,29326.787
40201,16205.371
63127,6232.8047
66369,21140.89
53553,8950.245
97912,25080.018
25720,8736.643
54997,13225.256
71633,11803.747
19423,30433.701
58286,36500.676
33230,13240.215
29493,18827.65
60688,27525.434
76567,8170.8613
