id,price
69940,22175.46591476981
44315,15163.324252047945
41540,11181.874133577556
18443,17548.338477405116
52142,19612.273613153222
65709,5161.455045643561
62910,11174.229513363407
99776,10542.88992626593
40708,22112.863436781714
96765,27833.952883045185
52928,8907.088724590056
40021,14530.47987189267
98392,18071.744207742187
86830,15587.759203271718
94536,16221.25137636449
93193,10980.12009376245
87617,19475.348828060396
14801,23241.53472589859
15013,17427.799107899005
52883,27182.965511877243
31734,5029.752540442398
65314,22605.718708464905
71105,8390.228904383146
59591,12519.46546797263
89037,15912.355938480861
56374,19428.283924351945
13524,15380.11698471561
84388,11885.931550435365
79884,17048.853464509302
72954,30257.450239176957
75216,7728.013887379295
33383,14016.135787862206
29832,10067.601095594295
33110,12884.26153467866
70848,11103.547196211155
40932,12183.2374106204
87246,8400.96955318324
61012,20744.45025347249
37025,7950.503624052924
12342,21475.123003864748
85804,42946.15664419132
48587,7514.386993148131
99950,16140.393690035913
42232,8602.465232309625
12686,10796.218926014875
63871,12287.013328145798
81844,16954.0484358193
88383,15163.324252047945
89574,9876.158517829283
97473,11421.809135388597
11330,14226.434629941146
74308,23893.080745021234
83311,12479.254921487825
36292,8522.485523169595
31986,7445.536000049606
69741,15308.72766495083
22310,19172.42904269367
21914,16356.208151527308
14486,11577.946526719606
75307,24408.632087508435
10168,8287.180466959355
37138,9202.264335659602
57002,25487.50849119397
85835,2584.7820120872984
10668,6386.926154643581
90081,23968.234893116052
65847,9923.110343988192
22979,16413.53759541535
69310,9829.7473231138
41517,17715.2035651722
69132,49181.35034513917
47563,10611.37826771136
86660,28211.37786716706
64128,26278.786109533692
67422,28286.853888136484
98124,14622.0746981076
18716,8674.448987084554
76451,29718.437525164994
88649,15162.330572775598
18356,18355.17198997573
73489,9886.191379092046
29677,10717.453924674648
44876,7131.299968697713
39387,10010.796589314361
38073,16849.371170414142
16652,10102.767569356314
14345,19462.685613463953
70100,10479.62383434773
56901,7699.959344668383
20308,11581.47549736447
12175,14358.94668579246
78409,17402.80601152573
57549,13219.126996911524
83980,22627.278291308594
96598,8861.758643921621
93646,22948.569932513437
46784,8137.9397029414595
88737,20738.378298517757
86329,15680.058181384053
97535,23926.121868708753
74164,11767.167304406063
65037,11627.107551604657
52209,9553.475552701258
90068,10766.006637291503
42009,21371.307086794543
70225,28337.722451251677
67116,16701.371501184032
71383,22654.519786871813
13156,14077.175853127006
57482,29453.899379928
18641,13552.297778431363
30157,15167.467108651232
97855,10502.418637683117
55725,10416.340050957002
51606,10578.64385347466
17807,10912.52470036018
59471,13498.4569089647
39498,21083.62177555226
74952,9482.102818182942
18020,18367.362440774603
13002,31165.062354802867
82584,10442.991344013386
33723,7612.709521447676
60037,18480.01380178808
59808,21392.609175757374
71923,20191.549477641645
13700,17217.48174049438
81982,13544.898963026186
26604,15878.176775506525
44791,9685.955710213348
59947,13936.914806801718
98567,12387.404545896501
13654,45068.01830621158
79635,13971.604520655335
24896,13744.150364468996
75023,14426.609370446971
73525,14359.381070956471
41802,10542.159797189575
49119,18673.49841148895
90004,8932.111240427883
58374,33467.813198910524
32982,11528.55940294345
85362,28519.59663509807
36714,9892.825023953308
47488,15973.053849672473
13391,9664.430591729611
62562,9926.439252851964
71354,8579.522670419996
33838,7045.579814475803
37113,35328.51964391394
60685,24643.92617460684
90305,29510.428515799496
57840,9593.165954465432
12533,11757.369663205951
87220,10612.726313468876
85707,18176.818450392755
67188,6617.82099421219
67526,29840.634499173826
82173,11274.092678053295
10028,26442.745647150005
29227,24591.45367888939
71559,49198.761232546734
75351,11235.540895968086
35024,7903.890558966357
39671,18754.798481989583
29011,23007.243020705453
80147,28020.10128942717
77822,34306.18297820143
54226,14536.196993201867
89363,9186.289686609345
71874,13528.292236463854
49545,6853.6657162269785
36573,10895.868178755205
37027,19258.083444648688
91881,32804.04085616696
43573,9042.214480473778
48741,21729.92052152627
71831,10651.842230343333
81312,21810.410859826534
27547,22467.556208136346
88427,43111.10237731651
64335,17117.43224584212
79054,20139.02771156781
50871,19392.761075265134
15182,7860.753116103915
47192,38263.723346838655
25758,12409.644938647092
48511,15078.169293031995
57461,14652.913211076731
73725,19210.349127832887
50606,26524.61403201673
25775,18627.443277869817
26012,46400.45073557773
22477,8331.468387178691
70020,18371.076947193316
33259,12333.261234981424
79174,12944.489044875747
81929,27521.600850636514
62233,17844.06303409399
44238,9989.045380347432
45847,33496.05330718213
95500,13087.349692404492
96022,9499.323195073266
57832,5509.650258014284
65914,21734.327323102
11411,38075.64294770331
50662,11565.352437392881
29286,9652.671125281464
60058,17466.2305759002
98901,14922.774575852833
25919,15803.478471165688
53646,16730.366544367895
89713,13867.294810384275
80385,9461.871109091184
