id,price
69940,22464.298365378552
44315,15004.69844600465
41540,10984.016880379013
18443,16771.908745081953
52142,19924.836911612867
65709,5061.375640825336
62910,11477.35041026178
99776,10391.794788885192
40708,22591.818329664813
96765,27503.61751391675
52928,8763.745500212677
40021,14511.193404760095
98392,17961.80134001997
86830,14559.283621055018
94536,16662.072727528623
93193,10401.709268043513
87617,19853.844770548596
14801,23398.759794858568
15013,18121.474630166835
52883,27611.82729882325
31734,4671.248257657042
65314,22631.056334582347
71105,8467.71808670244
59591,12566.171646340275
89037,16242.394336862011
56374,19288.83646259188
13524,16298.60688134053
84388,11523.811102855963
79884,16840.278463974453
72954,29814.925736568228
75216,7679.956093515437
33383,13906.353495986095
29832,9843.977055531837
33110,13043.776551603814
70848,10727.016258765374
40932,12336.655109411457
87246,7904.546060334937
61012,20566.7276328631
37025,8152.631215117606
12342,21221.62379031707
85804,42798.250026658294
48587,7518.5286118123495
99950,15747.388536765531
42232,8554.967144835418
12686,11528.753069728085
63871,12409.092479785557
81844,17008.56849945237
88383,15004.69844600465
89574,10274.876669131489
97473,11649.319055348018
11330,14615.418050608918
74308,23917.406428820002
83311,12486.210526650946
36292,8416.316783508177
31986,7225.477747743345
69741,14729.231131113365
22310,19906.395246980195
21914,16592.734319236813
14486,12298.16047669695
75307,25528.800762710045
10168,8231.266931340182
37138,9116.17435144709
57002,26204.15765911289
85835,2607.3057976745185
10668,6068.049802609754
90081,24201.99595819631
65847,9911.129794647964
22979,16481.405884964104
69310,9969.215122401663
41517,17919.036928371916
69132,49542.65125858612
47563,10439.595561126971
86660,29606.234230566122
64128,26171.244242756584
67422,28109.86003138643
98124,14905.530415816862
18716,8742.211897266503
76451,29625.367853782045
88649,15040.124341386489
18356,18475.32253133236
73489,9749.276665640198
29677,10448.152763636248
44876,6939.637257043747
39387,10003.013353236973
38073,16859.354463735344
16652,9847.379811154504
14345,19324.53642450811
70100,10549.740372900127
56901,7598.247950176808
20308,11792.842627999464
12175,13762.893458800998
78409,17750.095910473865
57549,13546.313614726825
83980,22740.911468478836
96598,9353.970579641262
93646,23992.7131422388
46784,8087.865385147477
88737,20855.19333319142
86329,15475.20823747944
97535,24259.58237575646
74164,11882.053041445066
65037,11600.449460736862
52209,8868.121320293125
90068,11109.98675032493
42009,21522.89107113939
70225,27929.59399099918
67116,16539.10267973782
71383,22157.718360221348
13156,14510.222194678598
57482,29839.87041880394
18641,13315.522676062072
30157,14995.0339630757
97855,10559.581664954665
55725,10572.512366631647
51606,10595.408785865657
17807,10694.829400472485
59471,13494.386286070912
39498,21350.277074228714
74952,9163.964289761865
18020,18607.434541568535
13002,31296.48984993576
82584,10019.03135503387
33723,7437.9320310142975
60037,18582.519112503775
59808,21042.406559410396
71923,20774.770293153037
13700,17251.780386703962
81982,13053.637997261598
26604,15820.674434149823
44791,9870.047132517546
59947,14291.985473038114
98567,13112.09596603997
13654,45532.21186664456
79635,14809.234766272857
24896,13800.456153363182
75023,14923.903363294676
73525,13965.820689707514
41802,10763.399081059837
49119,18534.292871431928
90004,8828.675056936598
58374,32208.781552276854
32982,11593.134447463432
85362,30806.416056541908
36714,9832.017590380518
47488,15933.572289817108
13391,9559.754815386026
62562,9777.28935964121
71354,8544.322290526306
33838,7528.655560384286
37113,35290.645626071535
60685,25071.69911062958
90305,29348.31725046575
57840,9615.97311467207
12533,11772.907217303326
87220,10495.834724173536
85707,18003.08192815235
67188,6699.981144256097
67526,29821.91711996495
82173,11407.420894981338
10028,27520.7967347675
29227,24898.293232415155
71559,49284.25219681545
75351,11294.445451066922
35024,7934.538169461348
39671,18516.687976835296
29011,22606.50858470009
80147,27959.697834734798
77822,34441.83290737074
54226,14364.032204730178
89363,9196.04136455663
71874,13398.093368774287
49545,6707.269233700275
36573,11315.224095973801
37027,19299.838725108697
91881,31977.7261883006
43573,9610.645199945682
48741,22381.998694416863
71831,10586.391614938337
81312,21719.30949728046
27547,22591.74261458241
88427,44108.13039570612
64335,16850.739313545906
79054,19877.085347586315
50871,19284.539562872164
15182,7844.4823267180145
47192,39578.90236131051
25758,11859.658183999376
48511,14690.496513431635
57461,14993.388842788707
73725,18897.785921128583
50606,26498.966152569854
25775,18266.64324973066
26012,47438.448965077245
22477,8486.663051779204
70020,18168.153031056223
33259,12340.22440259969
79174,12518.801568897277
81929,27222.32649322105
62233,17298.682603339552
44238,9881.975474196459
45847,34092.17156189258
95500,13072.998375414596
96022,9377.758782740899
57832,6405.994110099909
65914,20800.965173358298
11411,38311.13565495661
50662,11539.267631954484
29286,9517.670185404892
60058,17793.150424452957
98901,15064.633051651772
25919,16087.04966327843
53646,16345.247134189027
89713,14433.536029712703
80385,8764.55789799727
90811,10303.483995737537
29937,12764.392135381375
67575,10008.78858753966
20241,35271.19302670883
93242,60604.025898966946
77743,16728.00004203778
95982,7425.092415341804
13869,10305.521398961706
34720,14084.291020713434
81331,19170.80518515216
72543,16016.110947825278
46183,10949.106659541503
20715,10172.603018313126
16461,7211.647242118845
77698,9569.941415365814
18448,11353.869863674388
58364,14372.380834445708
20578,14654.425947259286
94094,24476.92541842091
99948,7106.234147681798
89282,17319.033131558648
86237,21716.778694944558
85402,13838.080338638485
19564,25983.548677336916
49203,9504.653661202188
48850,20564.85810043454
98654,11947.021062414035
27873,11954.279144426368
20134,13582.93055685124
23656,38396.066142448704
91926,20996.006814978893
54462,6104.841638235017
41117,10366.564176705211
50736,6860.096229819035
81768,10244.596394449713
89839,11043.150196119444
63930,11742.066386214741
33616,17085.54593514045
57073,15432.954756444806
17133,26646.927884971636
34064,12346.760191389243
89184,32606.819230718975
24862,14817.344017858313
46350,9625.840628479047
46627,28829.33567092342
66117,22503.478191191236
55256,11825.23911983459
64494,10594.176326678888
92553,33343.60927630494
54552,13430.755472455552
22491,7325.98259860355
77198,16520.188471081692
51564,43257.70539023438
53053,17648.585092061086
46709,9875.197077143948
79606,7563.76045919555
14870,9143.541068207798
24715,10386.619179787524
73402,14454.209714672512
13691,21022.50435667144
75970,10536.512304937958
74793,14144.133019360594
16372,37317.71827859553
34479,27494.63883806989
87225,15399.897442283132
19843,13461.416047593611
90996,9976.7012286762
48805,16944.835578964085
43365,14659.28811226534
62917,14653.883111083527
37081,23288.31244359077
60913,25163.106643680036
25748,9894.627002947029
59143,23037.917239369744
70647,28679.098876406293
91234,18441.590145994134
17287,13824.87104942946
66682,18607.735001176115
86204,20458.593949821203
90052,8814.023892874622
79376,24013.134096474016
55167,9679.065731400713
99018,5799.623346608974
84513,14707.307699621042
99514,9707.524940404473
94202,8810.742478838774
24990,13434.915596841101
72968,11029.325580068724
68910,23122.176159880906
68051,9992.957449072755
55410,6117.962552701003
72869,12484.820458810978
41420,12086.050369234212
31232,13884.095944828558
74172,10493.093169613767
52728,12662.39579345458
49583,18490.789156771458
28445,7863.32703059883
46437,12730.271857592965
15708,9981.534684580962
94086,26905.82849907362
68573,22006.16487298289
49124,10360.63087146241
13202,18120.34880152227
