id,price
69940,22382.52224017555
44315,15009.25660322308
41540,10994.134845395065
18443,16713.365852014387
52142,19935.18015057424
65709,5070.483379008827
62910,11432.494867881369
99776,10343.724352930942
40708,22564.915875402483
96765,27484.685661034855
52928,8767.636627945034
40021,14504.847158984845
98392,17955.394146810184
86830,14600.340611967475
94536,16702.053053463154
93193,10371.04619172241
87617,19866.246361996462
14801,23337.57120558949
15013,18186.933926798134
52883,27580.37608751086
31734,4719.365539209302
65314,22519.408055239037
71105,8447.30868367821
59591,12540.89155535915
89037,16274.28784747542
56374,19307.987856071097
13524,16351.651204495818
84388,11496.7002652929
79884,16865.19763312006
72954,29749.55066943183
75216,7666.8795173879535
33383,13935.305272522366
29832,9732.229097070167
33110,13061.201840932024
70848,10759.373134599204
40932,12323.194784011866
87246,7895.030909628085
61012,20536.98248682546
37025,8158.414153658039
12342,21206.09930577907
85804,42761.31787281377
48587,7517.278082129897
99950,15750.139153613534
42232,8549.119042156248
12686,11506.627330523683
63871,12424.22337033976
81844,17006.159853094807
88383,15009.25660322308
89574,10246.61531164483
97473,11642.201827084671
11330,14539.498872698878
74308,23911.77332579315
83311,12401.559854174231
36292,8405.564023007084
31986,7223.693789224288
69741,14709.025633522977
22310,19970.969884469363
21914,16550.88563357458
14486,12242.216261188521
75307,25394.637081029527
10168,8216.543167416068
37138,9111.603350860823
57002,26219.14994709088
85835,2510.7661442314147
10668,6040.816095948534
90081,24200.4443936339
65847,9911.878441796016
22979,16458.495615536176
69310,9961.602267755334
41517,17981.87714921672
69132,49399.21475594505
47563,10451.40786718056
86660,29376.436422740393
64128,26135.912580910448
67422,28102.825755785838
98124,14904.787809883346
18716,8738.313413880122
76451,29659.77527874891
88649,15030.578745829902
18356,18404.58908834902
73489,9743.44503709429
29677,10441.66708815087
44876,6941.182624959045
39387,9990.87095174674
38073,16930.624333858057
16652,9827.831322373113
14345,19287.576170447053
70100,10559.41469660361
56901,7590.291545784543
20308,11785.469016779125
12175,13821.272556122152
78409,17727.528627410586
57549,13458.242041110576
83980,22706.674408049646
96598,9328.18625976158
93646,23916.316007944173
46784,8065.943474022564
88737,20916.3644572384
86329,15503.291969166934
97535,24220.949385329906
74164,11891.915183593585
65037,11571.043232946104
52209,8880.882407038618
90068,11042.247533204543
42009,21634.9525977829
70225,27840.062299883033
67116,16550.27012494831
71383,22134.12354678368
13156,14517.343861709034
57482,29851.888821796987
18641,13312.171232261107
30157,14999.592120294132
97855,10527.583908471985
55725,10553.288812019517
51606,10593.132071876062
17807,10717.927457696976
59471,13473.604045164355
39498,21329.38419287392
74952,9159.86674891147
18020,18602.390507679065
13002,31276.075286823456
82584,10035.391817370539
33723,7454.339756206586
60037,18567.094880362496
59808,21021.27289613594
71923,20727.58502473593
13700,17250.530079313725
81982,13075.967960037313
26604,15820.033892320007
44791,9872.75593847119
59947,14268.915846108335
98567,13108.53378268363
13654,45847.445729781444
79635,14767.358496078632
24896,13865.047975291127
75023,14940.313048838761
73525,13990.552513753802
41802,10737.421340247462
49119,18522.722805965208
90004,8814.415129200435
58374,32367.09187624107
32982,11579.785329402173
85362,30787.80973265691
36714,9831.078688706002
47488,15898.321906757457
13391,9548.229973130523
62562,9773.029111976757
71354,8541.71400511533
33838,7540.0156642020775
37113,35319.41403896014
60685,25278.16424964496
90305,29365.70443987598
57840,9614.059839854424
12533,11744.051090356901
87220,10482.009236588085
85707,18003.3587843893
67188,6651.433180563017
67526,29818.400942743356
82173,11412.248982379751
10028,27503.250522370858
29227,25097.642220253096
71559,49292.866426760476
75351,11303.424087215208
35024,7929.664710398349
39671,18482.456768881613
29011,22661.767632887884
80147,27949.247224147723
77822,34457.253398349625
54226,14439.146542155595
89363,9190.798369697008
71874,13438.108139716433
49545,6763.95094389037
36573,11309.37453099026
37027,19282.505078247552
91881,32140.779837788228
43573,9439.433263940664
48741,22362.79635946941
71831,10596.302928350407
81312,21746.619991741536
27547,22597.571457706435
88427,44019.12850996727
64335,16786.829219908253
79054,19884.799207795066
50871,19276.132731003432
15182,7831.405750590531
47192,39529.20693681385
25758,11887.932952837951
48511,14708.081653374771
57461,14964.310964246073
73725,18908.396423431
50606,26477.890956723568
25775,18309.345842850587
26012,47451.790772177235
22477,8488.8478805372
70020,18309.529595985005
33259,12332.893224438361
79174,12510.564219554142
81929,27198.30022055497
62233,17507.84692184806
44238,9869.27610787397
45847,34046.32928433205
95500,13045.571993538273
96022,9381.3940590132
57832,6389.004212759617
65914,20874.75463641328
11411,38325.076362219086
50662,11536.891006331778
29286,9522.248259159314
60058,17802.26615205381
98901,15116.285017902632
25919,16080.153367481922
53646,16303.347271291594
89713,14400.295513037832
80385,8781.26002819141
90811,10305.741260204597
29937,12742.041894284026
67575,10004.528339875207
20241,35289.25952407192
93242,60766.895039379386
77743,16694.650881972855
95982,7416.605487404322
13869,10328.923504278418
34720,14083.16103447167
81331,19169.244852196643
72543,15975.44380615808
46183,10940.667216779053
20715,10171.840914939528
16461,7210.797710385503
77698,9583.767089696823
18448,11357.444230596975
58364,14360.764006999008
20578,14634.252846492369
94094,24494.627550644123
99948,7099.160357789209
89282,17220.877634641696
86237,21711.57775573417
85402,13845.152296173543
19564,25963.562731133745
49203,9504.083519732958
48850,20542.936809405364
98654,11965.78106404165
27873,11947.722140517366
20134,13602.047851466727
23656,38511.6417619521
91926,20946.822086718377
54462,6177.070206770668
41117,10381.204036299252
50736,6902.841971603328
81768,10185.20763406219
89839,11043.72161112026
63930,11708.332841681386
33616,17100.951774016892
57073,15453.577969014714
17133,26603.82556104322
34064,12373.636770923145
89184,32564.56061815394
24862,14821.411232572194
46350,9635.46874723688
46627,28956.699270202058
66117,22496.01334916086
55256,11833.420354472439
64494,10611.386169259706
92553,33161.86022515186
54552,13345.708784120654
22491,7288.135595455107
77198,16511.256709926427
51564,43254.285232792216
53053,17610.756974325388
46709,9855.656305803934
79606,7538.9221853569
14870,9126.546874628157
24715,10416.839428089383
73402,14461.044821915253
13691,21030.020681103644
75970,10490.801828811353
74793,14140.502543016957
16372,37342.76941900033
34479,27632.384627854473
87225,15448.273441686973
19843,13484.759631413634
90996,9977.655438556358
48805,16923.80929556975
43365,14655.593889887768
62917,14679.094952472622
37081,23302.92320897078
60913,25103.03666179085
25748,9907.44581978181
59143,23014.086610834387
70647,28616.554717766896
91234,18445.04766611955
17287,13811.572907001952
66682,18611.47519738813
86204,20548.406967969
90052,8810.799976928442
79376,23992.179637916335
55167,9683.310903964943
99018,5768.680885228729
84513,14740.395093764218
99514,9715.40512476628
94202,8834.196395202725
24990,13425.52022031874
72968,11055.261709293154
68910,23135.231065534932
68051,9973.450014442786
55410,6134.062349806576
72869,12435.640414297948
41420,12167.981319392857
31232,13865.465068261943
74172,10503.556681295453
52728,12646.390240335331
49583,18457.214284853595
28445,7869.697057192419
46437,12643.795513411826
15708,9913.158865148278
94086,26968.54430474361
68573,22000.888401834185
49124,10375.68465342877
13202,18121.05652152058
68694,28011.778010897964
80695,11144.929942543404
55560,11745.680100166977
84885,11858.470868927396
63064,23130.568170794068
53294,21242.172804260616
18134,17614.38191976216
54401,5276.818685142311
92045,22900.69163601803
62754,12782.315615404443
90605,29159.815699733343
40201,16091.735743492383
63127,6794.69125523513
66369,20450.168493122615
53553,9209.88460240751
97912,25094.762801999364
25720,8934.357295067653
54997,13566.69786711056
71633,11423.405897117676
19423,30342.722639382122
58286,35958.021346468966
33230,12686.011890502643
29493,18849.146627853275
